0,a01-117u-04-02
0,a01-107u-04-04
0,a01-030u-00-05
0,a01-049u-05-05
0,a01-000u-06-02
0,a05-084-00-04
0,a05-099-00-05
0,a05-073-09-00
0,a01-128u-01-03
0,a05-094-06-02
0,a01-011u-07-03
0,a01-053u-07-03
0,a01-049u-10-00
0,a05-013-07-04
0,a05-113-07-06
0,a01-132x-03-04
0,a05-013-02-02
0,a01-063u-08-07
0,a03-071-02-01
0,a01-053u-04-04
0,a01-068u-06-01
0,a01-091u-02-03
0,a03-050-02-01
0,a01-058u-02-04
0,a01-026u-05-03
0,a05-053-02-00
0,a01-000u-04-02
0,a05-017-08-02
0,a01-030u-08-08
0,a01-102u-02-06
0,a05-084-04-02
0,a05-089-03-03
0,a05-013-07-00
0,a05-013-05-03
0,a03-073-00-07
0,a01-053u-08-00
0,a05-094-00-04
0,a01-072u-06-06
0,a01-011u-02-03
0,a01-049u-00-05
0,a01-096u-07-03
0,a01-096u-09-05
0,a05-017-02-05
0,a01-117u-10-04
0,a01-020u-07-02
0,a05-125-02-04
0,a05-108-06-01
0,a01-049u-01-00
0,a01-053u-02-06
0,a01-113u-01-01
0,a01-011u-04-03
0,a01-043u-06-07
0,a05-073-09-03
0,a01-077u-04-04
0,a01-014u-00-04
0,a05-029-02-01
0,a03-050-07-01
0,a01-082u-00-05
0,a05-022-04-04
0,a05-104-02-00
0,a01-122u-03-06
0,a01-007u-04-04
0,a05-113-06-00
0,a01-030u-07-04
0,a01-058u-02-01
0,a01-087u-03-00
0,a03-073-09-03
0,a05-039-02-07
0,a05-069-09-04
0,a05-017-09-01
0,a01-091u-02-00
0,a01-011u-02-07
0,a05-073-02-05
0,a01-020u-00-02
0,a05-013-01-00
0,a01-020u-06-02
0,a05-044-03-04
0,a01-117u-10-07
0,a05-058-03-05
0,a01-132x-00-01
0,a01-020u-06-04
0,a05-039-07-01
0,a01-128u-00-01
0,a01-068u-09-00
0,a01-011u-02-04
0,a01-072u-05-00
0,a01-087u-01-02
0,a01-068u-02-03
0,a01-049x-03-00
0,a05-089-06-01
0,a01-063u-03-04
0,a05-025-06-04
0,a05-080-00-01
0,a01-096u-06-00
0,a01-049u-07-04
0,a05-053-08-06
0,a01-020u-03-06
0,a05-048-01-04
0,a05-094-04-07
0,a05-048-00-02
0,a01-122u-00-06
0,a01-026u-10-04
0,a05-053-10-04
0,a05-017-08-05
0,a01-117u-02-09
0,a01-011u-01-02
0,a05-062-02-08
0,a01-014u-01-04
0,a05-000-00-00
0,a01-091u-01-03
0,a05-000-03-02
0,a05-044-00-06
0,a01-053u-04-01
0,a01-102u-05-05
0,a01-058u-06-06
0,a05-058-06-06
0,a05-073-06-03
0,a05-073-09-05
0,a01-117u-08-01
0,a01-068u-02-01
0,a05-022-05-06
0,a01-087u-04-04
0,a01-077u-06-06
0,a01-096u-07-05
0,a01-049u-02-00
0,a01-117u-00-07
0,a05-022-02-03
0,a05-099-03-02
0,a05-062-02-03
0,a01-096u-02-02
0,a05-116-04-08
0,a01-122u-02-01
0,a05-080-06-03
0,a05-084-02-00
0,a01-102u-06-04
0,a05-069-01-02
0,a03-080-07-01
0,a01-043u-04-02
0,a01-132x-01-04
0,a01-091u-06-00
0,a05-025-03-03
0,a05-108-01-05
0,a05-084-00-03
0,a01-030u-05-05
0,a01-122u-00-03
0,a05-069-08-04
0,a01-011u-05-02
0,a05-022-02-05
0,a05-029-02-03
0,a01-072u-05-04
0,a03-050-05-02
0,a01-011u-08-06
0,a05-073-04-08
0,a01-096u-02-06
0,a01-113u-05-08
0,a01-132x-08-02
0,a05-099-01-02
0,a05-017-10-00
0,a01-128u-02-05
0,a01-053u-06-05
0,a05-089-03-01
0,a05-116-00-00
0,a05-073-00-03
0,a05-044-03-02
0,a05-048-01-02
0,a05-084-02-01
0,a01-030u-00-02
0,a01-068u-04-01
0,a03-071-05-03
0,a05-108-01-02
0,a03-071-05-00
0,a01-058u-04-02
0,a01-096u-05-00
0,a05-080-03-06
0,a01-063u-05-08
0,a05-025-03-08
0,a01-113u-02-03
0,a01-049u-09-04
0,a01-007u-05-06
0,a01-091u-03-01
0,a01-096u-08-03
0,a05-108-05-02
0,a01-087u-00-00
0,a03-050-03-05
0,a05-099-05-01
0,a05-108-01-04
0,a01-122u-01-01
0,a05-044-08-03
0,a05-000-00-01
0,a01-063u-09-00
0,a01-132u-03-00
0,a05-029-01-08
0,a01-053u-05-01
0,a05-099-01-06
0,a01-132u-04-00
0,a05-053-00-04
0,a05-125-01-03
0,a01-026u-01-00
0,a03-071-05-01
0,a03-073-04-03
0,a01-122u-09-05
0,a05-022-07-03
0,a05-017-08-00
0,a05-121-04-00
0,a01-011u-06-00
0,a05-094-08-01
0,a05-089-05-03
0,a05-089-04-00
0,a05-039-07-04
0,a01-122u-04-03
0,a03-073-09-05
0,a05-121-03-00
0,a05-017-04-02
0,a01-026u-04-05
0,a01-122u-00-09
0,a01-011u-00-02
0,a01-053u-00-02
0,a01-049u-05-02
0,a05-025-03-02
0,a01-049x-01-03
0,a01-026u-10-02
0,a05-053-04-00
0,a01-000u-04-04
0,a01-058u-06-08
0,a01-026u-10-01
0,a03-073-04-00
0,a01-077u-05-00
0,a01-068u-03-06
0,a01-068u-01-01
0,a01-043u-02-02
0,a05-089-02-07
0,a01-122u-10-00
0,a03-089-02-05
0,a05-084-06-02
0,a05-044-04-00
0,a01-128u-09-02
0,a01-132u-00-04
0,a01-082u-04-00
0,a05-022-03-00
0,a05-000-05-03
0,a05-125-03-03
0,a05-084-01-02
0,a05-053-10-00
0,a05-121-09-01
0,a01-063u-04-06
0,a01-117u-03-02
0,a01-053u-01-03
0,a01-072u-06-07
0,a01-007u-04-01
0,a01-043u-09-01
0,a01-026u-05-02
0,a01-011u-02-05
0,a05-029-01-00
0,a05-039-10-02
0,a01-011u-04-04
0,a05-022-03-04
0,a05-069-02-06
0,a05-022-07-02
0,a01-043u-07-03
0,a05-053-05-05
0,a01-049x-03-04
0,a03-073-06-00
0,a01-026u-00-06
0,a01-058u-06-05
0,a05-084-06-00
0,a05-116-07-05
0,a05-116-06-08
0,a05-113-02-05
0,a01-107u-00-06
0,a03-071-06-02
0,a01-030u-08-01
0,a05-104-04-05
0,a05-099-01-03
0,a01-132u-02-00
0,a05-080-07-02
0,a01-113u-05-01
0,a01-049x-05-06
0,a01-003u-07-06
0,a01-091u-04-04
0,a05-121-06-02
0,a01-026u-10-06
0,a05-125-02-03
0,a01-043u-00-00
0,a05-099-02-03
0,a01-107u-03-06
0,a01-049u-03-03
0,a05-013-02-05
0,a05-069-10-00
0,a05-104-08-02
0,a01-122u-02-03
0,a01-026u-08-00
0,a01-107u-03-02
0,a01-117u-06-00
0,a01-068u-04-04
0,a05-099-04-03
0,a05-058-01-07
0,a05-104-09-01
0,a05-048-01-01
0,a05-029-00-04
0,a01-122u-06-02
0,a05-044-07-06
0,a01-000u-04-03
0,a01-117u-06-03
0,a01-011u-03-06
0,a01-043u-00-05
0,a05-116-02-05
0,a01-043u-02-06
0,a03-080-06-05
0,a01-030u-05-03
0,a05-029-04-06
0,a01-091u-01-07
0,a01-000u-04-01
0,a01-011u-09-06
0,a05-058-01-08
0,a05-058-08-00
0,a03-071-00-09
0,a05-044-10-00
0,a05-069-01-00
0,a03-073-03-01
0,a05-099-03-03
0,a03-080-01-04
0,a01-091u-09-02
0,a01-049x-02-01
0,a05-084-00-06
0,a05-017-04-03
0,a01-077u-01-06
0,a01-053u-03-05
0,a01-053u-06-06
0,a01-072u-00-04
0,a05-116-02-01
0,a05-058-06-05
0,a01-068u-01-05
0,a05-073-05-02
0,a01-082u-07-05
0,a01-113u-08-01
0,a01-030u-09-04
0,a03-071-01-01
0,a01-113u-08-00
0,a01-096u-04-02
0,a01-128u-01-01
0,a01-113u-08-03
0,a01-113u-06-01
0,a01-072u-06-08
0,a03-080-03-05
0,a01-117u-05-02
0,a05-062-06-09
0,a01-072u-03-00
0,a01-049u-03-02
0,a05-094-04-01
0,a05-000-00-05
0,a01-113u-04-00
0,a05-000-05-00
0,a03-050-04-05
0,a05-094-01-07
0,a01-087u-01-05
0,a05-089-01-06
0,a01-096u-10-00
0,a05-053-00-00
0,a03-080-05-05
0,a05-084-09-03
0,a01-020u-03-03
0,a05-089-02-01
0,a05-022-05-07
0,a05-058-00-02
0,a01-082u-09-04
0,a01-091u-06-05
0,a01-049u-07-00
0,a05-094-05-04
0,a01-077u-06-00
0,a01-003u-07-03
0,a05-048-00-06
0,a05-080-03-05
0,a05-080-07-05
0,a01-122u-04-02
0,a05-084-00-01
0,a05-113-07-03
0,a05-099-01-09
0,a01-117u-07-07
0,a05-039-06-00
0,a01-091u-07-02
0,a01-128u-00-04
0,a05-058-03-04
0,a01-096u-00-01
0,a01-072u-08-02
0,a01-132x-01-05
0,a01-011u-06-02
0,a05-069-02-01
0,a01-030u-09-01
0,a05-099-06-04
0,a05-022-01-03
0,a01-058u-01-00
0,a03-073-11-02
0,a05-044-03-01
0,a01-068u-01-00
0,a01-113u-01-05
0,a05-073-05-01
0,a05-099-04-04
0,a01-011u-04-07
0,a01-082u-08-03
0,a05-062-00-04
0,a01-049x-01-06
0,a05-125-04-01
0,a01-096u-04-05
0,a01-113u-04-03
0,a05-048-04-06
0,a01-020u-02-01
0,a05-039-07-03
0,a01-043u-07-07
0,a01-068u-03-05
0,a01-000u-02-06
0,a05-104-07-07
0,a01-049u-00-04
0,a05-017-02-01
0,a01-014u-04-04
0,a05-069-00-06
0,a01-091u-04-00
0,a01-030u-07-01
0,a01-117u-00-03
0,a05-017-02-03
0,a05-013-07-01
0,a01-102u-07-00
0,a05-062-05-05
0,a01-087u-08-05
0,a05-080-00-06
0,a05-022-00-04
0,a01-020u-03-02
0,a01-058u-03-02
0,a05-121-02-07
0,a01-122u-08-06
0,a01-077u-01-01
0,a05-113-09-01
0,a03-050-05-03
0,a01-096u-00-07
0,a01-049x-06-06
0,a05-121-04-03
0,a01-049u-05-03
0,a01-113u-10-00
0,a05-062-05-03
0,a05-053-05-01
0,a01-087u-05-00
0,a01-053u-05-05
0,a01-122u-05-01
0,a05-073-04-09
0,a05-084-08-01
0,a01-096u-08-01
0,a05-116-06-02
0,a03-050-05-01
0,a01-049u-10-05
0,a01-077u-07-01
0,a05-073-09-04
0,a05-000-03-00
0,a05-048-06-05
0,a01-117u-05-04
0,a05-025-03-06
0,a03-073-09-07
0,a01-014u-06-05
0,a01-003u-09-03
0,a05-084-01-01
0,a05-029-01-02
0,a01-087u-04-03
0,a05-104-06-07
0,a01-122u-08-02
0,a01-003u-09-06
0,a05-044-09-04
0,a01-049u-07-01
0,a05-069-07-03
0,a05-073-05-03
0,a01-122u-07-06
0,a05-039-08-02
0,a01-007u-01-06
0,a05-058-00-04
0,a05-013-01-03
0,a05-022-07-00
0,a05-084-05-05
0,a05-029-00-08
0,a05-053-06-06
0,a01-003u-06-02
0,a05-048-09-04
0,a05-104-00-04
0,a05-069-07-05
0,a05-121-01-03
0,a01-020u-05-01
0,a01-132x-04-01
0,a01-107u-04-07
0,a03-073-11-00
0,a01-122u-07-04
0,a01-072u-04-02
0,a01-091u-04-03
0,a01-049u-07-02
0,a05-022-02-02
0,a01-087u-05-03
0,a01-128u-02-00
0,a05-062-05-02
0,a01-007u-05-00
0,a05-029-04-02
0,a03-073-01-03
0,a01-113u-10-05
0,a05-113-00-08
0,a01-107u-07-07
0,a01-007u-07-06
0,a01-132x-04-02
0,a01-000u-01-01
0,a05-104-05-00
0,a03-080-07-00
0,a01-107u-06-02
0,a01-096u-04-07
0,a05-025-08-08
0,a05-113-06-02
0,a01-058u-00-03
0,a01-063u-09-03
0,a03-080-00-04
0,a01-132x-06-08
0,a01-030u-10-05
0,a01-014u-00-00
0,a01-128u-00-00
0,a01-007u-09-00
0,a01-082u-02-01
0,a05-069-00-02
0,a01-087u-07-05
0,a05-069-03-03
0,a05-113-05-01
0,a01-030u-10-00
0,a05-069-02-05
0,a03-073-09-08
0,a01-107u-07-06
0,a01-117u-05-06
0,a05-069-07-00
0,a01-082u-01-01
0,a01-058u-01-05
0,a01-058u-06-03
0,a01-122u-02-08
0,a01-077u-07-05
0,a05-125-03-02
0,a01-117u-01-05
0,a05-121-01-02
0,a01-049x-06-07
0,a01-058u-04-08
0,a05-084-08-06
0,a05-104-01-02
0,a01-049x-10-04
0,a01-091u-05-06
0,a01-020u-01-00
0,a01-102u-05-01
0,a03-050-06-01
0,a05-017-08-03
0,a01-007u-05-04
0,a01-063u-04-00
0,a05-048-10-10
0,a05-029-07-03
0,a05-022-04-01
0,a01-049u-04-00
0,a01-117u-02-00
0,a01-082u-02-04
0,a05-017-03-06
0,a05-044-03-00
0,a01-030u-06-03
0,a01-053u-03-02
0,a01-043u-05-06
0,a01-072u-07-03
0,a01-132u-09-01
0,a05-104-02-03
0,a05-048-10-04
0,a05-048-10-09
0,a05-069-02-04
0,a05-000-01-07
0,a01-030u-00-04
0,a01-072u-02-01
0,a01-063u-03-07
0,a03-073-05-02
0,a05-089-02-05
0,a05-058-03-07
0,a01-087u-00-02
0,a01-077u-01-05
0,a01-063u-08-06
0,a05-017-10-02
0,a05-125-06-01
0,a05-058-07-05
0,a05-013-05-04
0,a01-072u-04-04
0,a05-022-01-05
0,a01-102u-03-12
0,a01-117u-07-05
0,a05-121-02-04
0,a05-099-08-05
0,a05-017-01-05
0,a01-026u-10-07
0,a05-053-07-06
0,a01-128u-03-01
0,a01-072u-06-02
0,a05-062-00-00
0,a01-011u-00-04
0,a05-121-03-03
0,a01-102u-08-02
0,a01-082u-02-02
0,a05-089-03-05
0,a01-128u-01-05
0,a01-113u-08-04
0,a01-026u-09-03
0,a01-058u-06-04
0,a05-084-08-03
0,a05-116-02-04
0,a05-048-03-06
0,a01-091u-01-00
0,a01-030u-05-01
0,a03-071-01-00
0,a05-121-06-04
0,a01-113u-01-02
0,a01-026u-04-01
0,a01-077u-04-01
0,a01-122u-02-06
0,a03-080-05-01
0,a05-099-02-12
0,a05-062-06-01
0,a05-116-01-05
0,a05-029-05-03
0,a05-025-01-01
0,a01-026u-07-04
0,a05-104-05-01
0,a01-043u-02-01
0,a01-102u-01-03
0,a01-068u-00-06
0,a05-069-00-01
0,a01-003u-09-01
0,a05-125-05-05
0,a05-022-00-05
0,a03-080-03-03
0,a05-000-07-03
0,a05-104-07-05
0,a05-094-05-07
0,a01-068u-07-04
0,a01-053u-09-04
0,a05-022-02-04
0,a05-039-06-05
0,a01-020u-08-00
0,a05-039-05-00
0,a05-039-02-01
0,a01-043u-04-01
0,a01-087u-03-05
0,a05-121-05-00
0,a01-117u-00-05
0,a05-053-05-02
0,a01-030u-10-04
0,a01-087u-06-05
0,a05-094-03-00
0,a05-025-06-05
0,a05-113-01-03
0,a01-007u-06-01
0,a01-014u-06-00
0,a01-000u-01-04
0,a01-128u-00-03
0,a01-003u-04-06
0,a01-117u-09-03
0,a05-022-06-00
0,a05-044-06-06
0,a01-011u-06-05
0,a05-116-02-00
0,a01-113u-00-06
0,a01-020u-07-06
0,a05-053-10-05
0,a05-044-10-01
0,a05-099-08-02
0,a05-080-00-05
0,a05-094-09-02
0,a05-089-00-03
0,a05-069-10-01
0,a01-087u-02-06
0,a05-089-00-05
0,a03-050-05-05
0,a01-026u-10-05
0,a05-039-03-00
0,a03-071-03-06
0,a01-030u-04-04
0,a01-091u-01-02
0,a05-080-05-03
0,a05-080-07-00
0,a05-053-03-06
0,a01-132u-08-04
0,a01-113u-09-02
0,a01-091u-08-02
0,a05-029-04-00
0,a01-049u-03-06
0,a01-107u-00-03
0,a05-089-02-03
0,a01-026u-08-06
0,a05-073-00-04
0,a01-082u-08-00
0,a01-117u-02-05
0,a01-077u-04-00
0,a01-058u-04-07
0,a05-073-02-02
0,a05-039-02-03
0,a01-030u-03-06
0,a05-073-08-01
0,a01-096u-09-07
0,a05-013-01-04
0,a01-132u-01-00
0,a05-113-08-02
0,a01-096u-09-06
0,a05-116-03-02
0,a05-099-04-07
0,a05-125-00-05
0,a05-017-01-01
0,a05-084-05-04
0,a01-096u-00-04
0,a05-108-02-06
0,a01-087u-06-03
0,a05-084-07-01
0,a01-096u-05-07
0,a05-053-04-01
0,a01-049x-06-03
0,a01-132u-08-05
0,a01-014u-05-01
0,a01-007u-00-02
0,a01-043u-01-01
0,a03-073-01-05
0,a03-071-02-05
0,a05-044-09-01
0,a01-030u-04-06
0,a05-053-09-06
0,a01-003u-02-03
0,a05-058-03-00
0,a03-080-03-04
0,a05-058-07-03
0,a05-039-10-01
0,a01-132x-00-06
0,a01-128u-10-04
0,a01-091u-00-00
0,a05-113-04-02
0,a01-053u-06-01
0,a05-053-04-07
0,a05-084-03-00
0,a05-094-00-01
0,a05-069-05-07
0,a05-094-01-03
0,a01-096u-06-01
0,a01-122u-06-04
0,a01-132u-08-06
0,a01-128u-04-02
0,a05-029-01-04
0,a01-091u-05-04
0,a05-080-06-02
0,a03-050-07-05
0,a05-048-09-00
0,a05-094-00-06
0,a05-062-00-01
0,a01-058u-01-01
0,a03-080-09-04
0,a01-132u-02-07
0,a05-025-06-00
0,a03-071-07-01
0,a05-000-03-05
0,a05-017-03-04
0,a05-044-08-07
0,a05-022-01-04
0,a05-089-06-02
0,a01-122u-09-04
0,a03-073-00-03
0,a05-089-04-08
0,a01-091u-00-02
0,a01-058u-03-03
0,a05-053-03-04
0,a01-107u-06-03
0,a01-000u-02-00
0,a05-017-04-05
0,a05-025-05-01
0,a01-014u-04-02
0,a01-007u-09-03
0,a05-073-05-06
0,a05-069-05-04
0,a03-050-07-00
0,a01-091u-05-03
0,a01-014u-00-05
0,a01-043u-03-06
0,a05-017-02-04
0,a05-099-03-07
0,a05-099-02-04
0,a01-132u-00-03
0,a05-125-07-02
0,a05-080-05-01
0,a01-082u-06-03
0,a01-030u-01-03
0,a01-087u-00-04
0,a01-122u-00-02
0,a01-113u-07-04
0,a05-073-04-01
0,a01-091u-03-03
0,a01-132x-02-00
0,a01-113u-02-06
0,a01-053u-08-07
0,a01-128u-04-06
0,a05-104-08-01
0,a05-121-03-04
0,a01-077u-01-08
0,a05-069-08-00
0,a01-007u-06-03
0,a05-113-05-02
0,a01-077u-08-02
0,a01-020u-04-06
0,a05-080-07-03
0,a01-020u-09-02
0,a01-020u-08-03
0,a05-022-08-00
0,a05-080-05-04
0,a01-000u-02-08
0,a01-000u-06-06
0,a01-087u-08-02
0,a01-011u-05-03
0,a05-025-03-00
0,a01-122u-02-04
0,a01-107u-03-01
0,a05-089-05-00
0,a01-122u-08-05
0,a01-132x-03-07
0,a01-096u-05-04
0,a01-007u-04-05
0,a03-073-08-01
0,a03-073-03-00
0,a05-053-04-04
0,a01-058u-01-04
0,a01-072u-00-03
0,a05-017-02-07
0,a03-071-01-04
0,a05-039-07-06
0,a01-113u-08-02
0,a05-013-02-01
0,a01-043u-08-03
0,a05-108-07-04
0,a05-113-08-00
0,a01-107u-02-01
0,a03-071-03-03
0,a01-096u-09-04
0,a01-026u-09-00
0,a01-102u-04-05
0,a01-011u-03-00
0,a01-117u-01-07
0,a05-073-09-01
0,a01-102u-03-08
0,a01-049u-07-06
0,a01-030u-03-05
0,a01-113u-06-07
0,a05-053-09-05
0,a01-122u-02-00
0,a05-080-08-05
0,a05-084-03-06
0,a01-128u-09-03
0,a05-084-04-01
0,a05-025-07-06
0,a05-029-07-06
0,a01-068u-01-04
0,a01-096u-00-03
0,a03-073-00-04
0,a01-107u-05-02
0,a01-132x-07-07
0,a05-069-03-01
0,a03-073-06-01
0,a05-108-05-06
0,a03-073-06-06
0,a01-007u-02-00
0,a01-003u-07-04
0,a05-089-09-00
0,a05-084-03-02
0,a03-073-11-03
0,a01-102u-04-03
0,a01-007u-01-03
0,a05-017-05-02
0,a01-030u-01-00
0,a01-063u-06-04
0,a05-089-04-03
0,a01-077u-03-04
0,a01-117u-01-00
0,a05-029-05-00
0,a05-013-07-03
0,a01-082u-04-05
0,a05-000-03-08
0,a01-132u-01-03
0,a01-082u-02-00
0,a01-102u-06-08
0,a03-071-01-03
0,a01-026u-07-05
0,a01-102u-01-08
0,a01-091u-04-01
0,a01-058u-06-02
0,a05-113-01-02
0,a01-107u-07-03
0,a05-048-07-04
0,a05-116-01-00
0,a05-058-01-04
0,a01-077u-06-05
0,a01-102u-01-05
0,a01-082u-00-04
0,a05-029-03-05
0,a05-089-09-03
0,a05-025-04-02
0,a01-003u-04-03
0,a01-049x-06-02
0,a01-102u-06-07
0,a01-011u-06-01
0,a01-020u-02-08
0,a01-096u-02-01
0,a01-077u-03-01
0,a05-044-08-01
0,a01-007u-00-07
0,a05-084-08-02
0,a05-113-02-06
0,a01-020u-00-04
0,a05-022-06-05
0,a05-084-05-01
0,a01-132u-03-03
0,a05-017-00-04
0,a01-077u-05-05
0,a01-117u-04-05
0,a03-071-02-03
0,a01-049x-02-06
0,a01-087u-00-03
0,a01-122u-03-00
0,a01-077u-04-05
0,a01-087u-01-03
0,a05-099-00-01
0,a01-043u-01-00
0,a05-029-07-00
0,a05-099-08-01
0,a05-125-06-00
0,a05-048-00-00
0,a05-121-08-00
0,a01-020u-00-00
0,a05-121-08-02
0,a01-072u-03-04
0,a01-007u-01-02
0,a05-084-08-04
0,a01-026u-02-02
0,a05-089-07-00
0,a01-068u-06-03
0,a01-102u-06-05
0,a05-017-06-07
0,a01-091u-03-06
0,a01-122u-06-03
0,a05-084-01-04
0,a05-073-00-00
0,a01-077u-01-03
0,a05-104-04-01
0,a03-050-06-06
0,a05-013-06-03
0,a05-039-05-04
0,a05-022-04-03
0,a05-053-04-03
0,a01-007u-09-02
0,a01-053u-02-00
0,a01-132u-00-02
0,a01-102u-07-05
0,a01-000u-06-01
0,a01-049u-03-01
0,a05-080-01-00
0,a05-025-03-05
0,a05-108-06-00
0,a05-104-05-04
0,a05-000-05-02
0,a05-017-03-00
0,a05-029-04-07
0,a01-107u-02-07
0,a01-068u-00-04
