274,g04-017-05-12_274_be,be
148,c02-082-03-06_148_film,film
110,b04-096-01-03_110_spent,spent
217,g01-000-06-07_217_own,own
0,a01-003u-04-03_0_Labour,Labour
216,e01-107-09-01_216_the,the
109,b04-066-05-01_109_right,right
75,a06-057-02-08_75_was,was
123,c06-039-04-09_123_Israel,Israel
81,a06-100-05-06_81_feel,feel
262,f02-036-03-04_262_study,study
344,g06-037m-03-06_344_he,he
551,n06-148-02-04_551_them,them
61,a04-054-05-00_61_This,This
211,e01-022-00-05_211_that,that
642,r02-054-00-06_642_felt,felt
551,n06-182-03-02_551_gold,gold
586,n04-195-01-06_586_still,still
320,g04-036-05-05_320_Talbot,Talbot
332,g06-050a-07-09_332_ever,ever
132,c06-047-04-09_132_months,months
129,b06-027-06-07_129_the,the
234,e04-038-02-01_234_cover,cover
164,c04-122-02-00_164_tuneful,tuneful
147,c02-078-08-06_147_run,run
166,c04-089-00-01_166_along,along
154,c03-021e-04-01_154_as,as
10,a01-020x-06-04_10_The,The
129,c06-103-01-04_129_of,of
162,c04-050-03-02_162_the,the
26,a02-090-05-06_26_Kenya,Kenya
248,e07-094-03-01_248_roughly,roughly
143,c02-035-03-08_143_days,days
341,g06-050j-08-02_341_to,to
241,e04-095-06-08_241_fit,fit
152,c03-021c-09-02_152_love,love
192,d04-071-05-05_192_EARTH,EARTH
274,g04-026-00-01_274_of,of
37,a02-124-01-02_37_police,police
151,c03-096b-05-06_151_to,to
125,c06-005-06-04_125_on,on
333,g06-045b-06-02_333_was,was
126,c06-087-07-05_126_of,of
234,e04-038-00-03_234_paint,paint
60,a04-043-03-01_60_in,in
124,b06-075-09-03_124_are,are
197,d04-117-02-00_197_resent,resent
131,b06-068-08-05_131_and,and
111,b04-128-04-02_111_this,this
250,f01-058-02-00_250_and,and
244,e07-003-09-04_244_trial,trial
154,c03-084e-04-03_154_on,on
58,a04-000-02-02_58_during,during
232,e04-022-06-02_232_frame,frame
159,c04-035-03-06_159_off,off
343,g06-037l-00-01_343_grant,grant
230,e04-004-02-10_230_with,with
272,f04-011-09-00_272_one,one
344,g06-031m-07-01_344_of,of
641,r02-038-06-00_641_He,He
85,a06-134-00-03_85_the,the
250,f01-053-03-04_250_into,into
0,a05-053-07-05_0_foreign,foreign
152,c03-021c-01-01_152_man,man
148,c02-082-02-02_148_Seven,Seven
87,b01-009-06-01_87_would,would
109,b04-054-01-07_109_join,join
59,a04-019-01-01_59_in,in
336,g06-011e-08-03_336_are,are
112,b04-147-00-06_112_by,by
0,a01-132x-03-07_0_was,was
92,b01-089-07-02_92_to,to
671,r06-103-06-06_671_and,and
133,c06-080-05-00_133_styled,styled
92,b01-089-09-00_92_and,and
109,b04-075-04-05_109_with,with
0,a05-080-07-02_0_of,of
576,n03-091-06-06_576_violent,violent
341,g06-042j-00-04_341_be,be
671,r06-090-06-08_671_and,and
333,g06-050b-08-02_333_ever,ever
0,a01-053u-08-01_0_to,to
336,g06-047e-03-05_336_men,men
239,h04-000-05-04_239_lower,lower
231,e04-015-06-05_231_back,back
229,e02-117-01-06_229_the,the
670,r06-049-06-00_670_gas,gas
301,h01-004-01-01_301_that,that
671,r06-115-04-02_671_she,she
540,m03-062-03-01_540_at,at
343,g06-011l-02-08_343_Pearl,Pearl
340,g06-018i-01-05_340_Rome,Rome
273,f04-007-00-05_273_times,times
56,a03-066-02-03_56_the,the
214,e01-086-01-04_214_Stitch,Stitch
551,m06-019-05-04_551_the,the
38,a02-116-04-04_38_and,and
234,e04-038-01-00_234_if,if
339,g06-018h-00-03_339_season,season
274,f04-020-00-02_274_purse,purse
0,a01-026u-02-02_0_been,been
119,g05-094-04-03_119_no,no
670,r06-076-08-00_670_bloody,bloody
339,g06-026h-02-10_339_of,of
344,g06-026m-04-05_344_the,the
154,c03-003e-05-02_154_so,so
184,d04-005-01-00_184_Prince,Prince
324,g04-060-01-01_324_Road,Road
229,e02-117-08-02_229_have,have
540,m03-062-02-03_540_shrunk,shrunk
301,g01-083-02-05_301_and,and
658,r03-002-00-02_658_of,of
671,r06-137-02-05_671_on,on
145,c02-056-03-08_145_five,five
174,c06-083-07-01_174_his,his
635,p06-242-07-04_635_of,of
344,g06-011m-02-07_344_enjoy,enjoy
141,c02-026-02-00_141_tells,tells
217,f01-139-00-04_217_mean,mean
320,g04-039-01-06_320_very,very
671,r06-137-02-02_671_and,and
164,c04-075-01-06_164_when,when
551,n06-194-06-01_551_by,by
671,r06-097-07-06_671_the,the
527,m02-106-00-04_527_would,would
109,b04-075-04-06_109_its,its
87,b01-004-01-07_87_be,be
134,b06-090-05-05_134_on,on
240,k04-022-03-01_240_on,on
128,b06-071-06-06_128_by,by
21,a02-000-02-00_21_And,And
37,a03-047-06-00_37_in,in
108,b04-047-03-04_108_were,were
92,b01-094-06-05_92_will,will
143,c02-035-03-02_143_Titanic,Titanic
62,a04-072-03-04_62_Mr,Mr
37,a03-047-08-00_37_in,in
586,n04-195-04-00_586_one,one
162,c04-056-03-03_162_time,time
105,b03-109-03-07_105_the,the
332,g06-018a-00-04_332_was,was
332,g06-047a-00-08_332_Francis,Francis
586,n04-171-03-11_586_not,not
129,c06-103-00-03_129_Carlton,Carlton
668,r03-110-02-05_668_we,we
146,c02-059-05-05_146_awards,awards
88,b01-023-00-07_88_South,South
338,g06-045g-00-01_338_April,April
339,g06-011h-09-06_339_fine,fine
0,a01-003u-10-08_0_an,an
112,b04-154-00-01_112_for,for
343,g06-011l-07-04_343_change,change
645,r02-070-02-12_645_sheet,sheet
131,b06-068-09-01_131_class,class
197,d04-121-00-01_197_we,we
272,f04-011-00-06_272_it,it
213,e01-050-02-04_213_Without,Without
237,e04-068-06-05_237_shown,shown
333,g06-011b-08-07_333_here,here
551,n06-148-01-03_551_They,They
126,b06-110-01-05_126_numbers,numbers
93,b01-118-01-07_93_and,and
529,m02-083-04-05_529_for,for
107,b04-000-02-04_107_accused,accused
664,r03-065-01-08_664_may,may
0,a05-017-00-02_0_regards,regards
343,g06-018l-05-10_343_have,have
154,c03-084e-03-06_154_the,the
636,r02-000-03-00_636_arrived,arrived
151,c03-096b-05-02_151_is,is
671,r06-130-08-07_671_wrong,wrong
202,e06-041-04-03_202_along,along
210,e01-018-06-05_210_records,records
126,c06-087-06-00_126_one,one
133,c06-080-00-00_133_The,The
63,a04-089-03-00_63_growing,growing
336,g06-031e-03-01_336_fear,fear
332,g06-018a-01-02_332_England,England
335,g06-031d-05-00_335_that,that
0,a05-022-04-01_0_truth,truth
114,b04-208-00-01_114_the,the
129,c06-103-08-05_129_one,one
157,c04-000-01-06_157_London,London
124,b06-004-07-00_124_air,air
273,g04-011-02-01_273_become,become
37,a02-111-09-00_37_for,for
44,a03-017-05-02_44_kept,kept
326,g04-077-00-09_326_Purley,Purley
342,g06-011k-08-07_342_change,change
133,b06-064-00-02_133_have,have
239,e04-083-05-07_239_whilst,whilst
671,r06-121-01-04_671_the,the
146,c02-059-01-04_146_are,are
334,g06-011c-01-09_334_as,as
344,g06-026m-04-01_344_letter,letter
240,k04-022-02-08_240_Doria,Doria
63,a04-089-06-04_63_He,He
174,d06-015-02-07_174_up,up
143,c02-035-01-12_143_deeply,deeply
0,a03-089-01-03_0_and,and
155,c03-021f-07-05_155_gives,gives
642,r02-054-03-09_642_his,his
218,e02-000-00-03_218_of,of
670,r06-057-02-07_670_journey,journey
344,g06-042m-01-01_344_the,the
0,a05-104-04-05_0_for,for
246,e07-012-01-00_246_until,until
344,g06-037m-00-05_344_that,that
153,c03-016d-07-03_153_and,and
0,a01-096u-05-02_0_panel,panel
17,a01-087-07-06_17_must,must
342,g06-018k-03-06_342_he,he
343,g06-011l-02-07_343_The,The
233,e04-026-00-07_233_sides,sides
275,f04-024-07-00_275_killer,killer
625,p03-135-01-11_625_to,to
559,n02-000-03-01_559_to,to
114,b04-187-02-06_114_Eric,Eric
0,a05-058-03-01_0_of,of
250,f01-053-00-05_250_is,is
9,a01-020-05-02_9_are,are
339,g06-037h-06-00_339_search,search
128,b06-019-04-05_128_supply,supply
333,g06-011b-03-07_333_The,The
92,b01-089-01-01_92_of,of
301,g01-083-04-08_301_which,which
0,a03-089-03-00_0_Force,Force
339,g06-011h-05-12_339_and,and
132,c06-091-02-01_132_places,places
14,a01-058x-05-02_14_And,And
344,g06-045m-02-07_344_the,the
328,g04-088-03-03_328_could,could
28,a02-050-01-03_28_from,from
0,a01-102u-04-05_0_edifice,edifice
667,r03-096-03-07_667_where,where
18,a01-113-02-01_18_provide,provide
0,a05-022-01-02_0_the,the
217,f01-139-04-06_217_is,is
339,g06-026h-01-09_339_Chambre,Chambre
333,g06-031b-09-06_333_knows,knows
0,a05-116-07-05_0_Sir,Sir
192,d04-071-06-02_192_Kingdom,Kingdom
0,a01-068u-03-02_0_Germany,Germany
328,g04-088-09-06_328_quite,quite
174,d06-082-05-00_174_through,through
128,b06-019-05-05_128_German,German
641,r02-038-03-06_641_Cecil,Cecil
153,c03-084d-07-04_153_power,power
334,g06-042c-03-08_334_of,of
0,a05-069-06-00_0_review,review
243,e04-119-02-05_243_want,want
625,p03-135-04-02_625_pet,pet
342,g06-011k-04-02_342_great,great
317,g03-058-03-02_317_order,order
56,a03-066-06-01_56_in,in
544,m04-019-03-04_544_his,his
215,e01-092-06-06_215_glossy,glossy
0,a01-113u-03-03_0_service,service
90,b01-049-05-06_90_to,to
230,e04-004-04-00_230_will,will
36,a02-086-04-05_36_faith,faith
227,e02-094-03-06_227_one,one
595,p02-017-03-06_595_few,few
90,b01-049-01-04_90_of,of
126,c06-052-04-04_126_to,to
625,p03-135-04-07_625_this,this
182,d03-112-00-02_182_the,the
248,e07-108-07-03_248_so,so
243,e04-124-02-10_243_the,the
92,b01-089-00-04_92_in,in
247,e07-076-04-07_247_these,these
65,a05-009-04-02_65_policy,policy
342,g06-011k-07-07_342_the,the
243,e04-127-02-05_243_Paint,Paint
256,f01-147-00-03_256_have,have
70,a06-025-03-03_70_of,of
127,b06-053-01-05_127_our,our
124,b06-075-06-05_124_be,be
337,g06-045f-03-12_337_treated,treated
264,f02-040-00-05_264_Glasgow,Glasgow
257,f02-000-05-03_257_were,were
666,r03-090-04-00_666_nines,nines
8,a01-026x-06-00_8_and,and
166,c04-089-00-00_166_Now,Now
193,d04-081-04-03_193_when,when
260,f02-020-06-03_260_started,started
4,a01-007-07-07_4_Sir,Sir
202,d06-000-02-03_202_not,not
670,r06-053-02-02_670_himself,himself
152,c03-096c-06-00_152_accents,accents
330,g04-108-01-03_330_and,and
116,b05-032-01-01_116_in,in
0,a05-069-07-04_0_canard,canard
154,c03-021e-07-06_154_of,of
531,m02-090-07-01_531_scale,scale
274,g04-017-07-03_274_trained,trained
559,n02-000-07-02_559_for,for
551,n06-156-05-01_551_huge,huge
344,g06-045m-05-01_344_and,and
8,a01-014x-07-01_8_aide,aide
211,e01-025-04-01_211_it,it
197,d04-117-05-08_197_hungry,hungry
112,b04-147-04-04_112_dug,dug
649,r02-089-00-05_649_HAD,HAD
7,a01-038-09-08_7_gross,gross
139,c02-007-06-02_139_are,are
341,g06-045j-04-04_341_France,France
242,e04-103-04-09_242_centre,centre
59,a04-023-04-07_59_the,the
650,r02-109-04-08_650_his,his
338,g06-047g-01-08_338_later,later
155,c03-021f-03-00_155_moved,moved
103,b03-098-07-07_103_to,to
671,r06-090-07-04_671_air,air
335,g06-037d-07-02_335_he,he
37,a02-102-05-01_37_with,with
114,b04-202-03-04_114_its,its
36,a02-086-03-01_36_Roy,Roy
338,g06-026g-01-07_338_Chambre,Chambre
334,g06-037c-04-02_334_was,was
51,a03-040-00-06_51_Last,Last
146,c02-059-07-05_146_work,work
85,a06-124-01-05_85_or,or
109,b04-054-05-10_109_and,and
37,a02-111-04-01_37_meet,meet
670,r06-062-05-00_670_heat,heat
52,a03-043-03-04_52_cent,cent
165,c04-080-03-01_165_went,went
343,g06-047l-05-00_343_One,One
90,b01-053-02-01_90_in,in
515,m01-115-08-00_515_them,them
595,p02-017-04-02_595_his,his
338,g06-018g-05-05_338_the,the
133,b06-100-02-03_133_us,us
155,c03-000f-05-01_155_Delaney,Delaney
81,a06-100-05-09_81_had,had
671,r06-097-01-00_671_the,the
329,g04-101-03-02_329_Their,Their
341,g06-042j-01-04_341_no,no
113,b04-181-06-07_113_they,they
278,f04-049-05-06_278_that,that
130,b06-059-05-05_130_is,is
197,d04-117-00-03_197_the,the
11,a01-043x-04-02_11_the,the
269,f03-182-05-07_269_And,And
0,a01-117u-09-04_0_making,making
150,c03-000a-03-07_150_who,who
95,b02-035-10-07_95_be,be
336,g06-045e-02-01_336_give,give
93,b01-118-05-00_93_Hitler,Hitler
324,g04-063-04-03_324_to,to
224,e02-082-03-08_224_the,the
256,f01-147-07-07_256_the,the
274,f04-020-00-14_274_body,body
324,g04-063-05-05_324_Evitt,Evitt
327,g04-081-01-11_327_was,was
641,r02-038-00-01_641_It,It
342,g06-037k-08-01_342_shown,shown
244,e07-003-07-04_244_means,means
647,r02-078-06-02_647_playing,playing
333,g06-031b-09-07_333_what,what
150,c03-081a-08-05_150_gives,gives
59,a04-019-04-05_59_the,the
273,g04-095-06-02_273_family,family
85,a06-141-03-08_85_the,the
333,g06-050b-03-06_333_told,told
5,a01-030-03-04_5_an,an
248,e07-094-05-08_248_have,have
2,a01-003-06-02_2_forward,forward
210,e01-014-05-00_210_and,and
343,g06-018l-03-00_343_Arthur,Arthur
0,a05-073-03-00_0_by,by
326,g04-077-02-07_326_We,We
146,c02-059-01-00_146_Prizes,Prizes
335,g06-045d-04-05_335_being,being
671,r06-090-10-03_671_memory,memory
339,g06-045h-03-03_339_being,being
256,f01-143-01-03_256_the,the
69,a06-020-03-10_69_years,years
334,g06-045c-05-00_334_treated,treated
107,b04-004-09-05_107_air,air
96,b02-045-01-06_96_which,which
659,r03-026-06-08_659_stages,stages
340,g06-047i-01-00_340_Burdett,Burdett
270,f03-191-00-00_270_May,May
0,a01-077u-07-03_0_come,come
586,n04-171-06-00_586_To,To
339,g06-047h-04-04_339_the,the
628,p03-158-06-06_628_for,for
0,a01-128u-10-00_0_over,over
110,b04-089-07-01_110_is,is
239,k04-017-01-08_239_with,with
265,f02-044-04-06_265_large,large
344,g06-011m-09-06_344_fine,fine
251,f01-066-07-06_251_the,the
126,c06-052-05-06_126_party,party
44,a03-017-04-05_44_strict,strict
133,c06-116-09-02_133_the,the
0,a05-013-02-00_0_vinced,vinced
64,a04-103-03-02_64_nuclear,nuclear
0,a03-089-02-04_0_German,German
55,a03-063-03-06_55_find,find
670,r06-053-08-02_670_able,able
45,a03-020-04-01_45_the,the
333,g06-018b-06-03_333_journey,journey
338,g06-037g-07-06_338_shown,shown
16,a01-102-02-01_16_is,is
152,c03-000c-00-01_152_film,film
108,b04-026-06-01_108_TV,TV
34,a02-078-05-03_34_which,which
80,a06-095-08-09_80_an,an
148,c02-082-09-00_148_has,has
88,b01-023-05-04_88_Africa,Africa
342,g06-018k-04-01_342_agree,agree
10,a01-020x-04-00_10_plans,plans
219,e02-014-04-04_219_relies,relies
153,c03-096d-06-07_153_their,their
320,g04-039-03-08_320_was,was
251,f01-066-06-09_251_apart,apart
289,f07-042b-02-04_289_hair,hair
252,f01-070-03-06_252_giving,giving
343,g06-050l-01-08_343_for,for
612,p03-004-02-02_612_thought,thought
151,c03-096b-06-04_151_accents,accents
133,b06-064-06-03_133_the,the
337,g06-047f-03-05_337_cities,cities
59,a04-019-01-02_59_Vienna,Vienna
227,e02-094-05-00_227_work,work
216,e01-107-09-05_216_this,this
549,m04-209-05-05_549_what,what
337,g06-026f-00-08_337_happens,happens
339,g06-050h-05-03_339_and,and
0,a05-039-10-03_0_as,as
49,a03-034-06-05_49_in,in
117,b05-045-00-00_117_From,From
582,n04-044-02-10_582_that,that
246,e07-066-05-00_246_sent,sent
333,g06-037b-09-03_333_had,had
111,b04-121-03-06_111_And,And
112,b04-140-05-06_112_to,to
211,e01-025-07-05_211_and,and
60,a04-043-01-01_60_of,of
99,b02-105-01-02_99_to,to
586,n04-183-06-08_586_quietly,quietly
217,f01-139-07-01_217_precise,precise
25,a02-024-03-01_25_to,to
59,a04-015-00-01_59_joint,joint
124,b06-049-02-05_124_clearly,clearly
152,c03-021c-04-03_152_who,who
289,f07-032b-07-00_289_They,They
29,a02-053-01-02_29_to,to
75,a06-057-01-01_75_sit,sit
567,p03-087-02-02_567_and,and
111,b04-116-02-05_111_that,that
23,a02-008-07-03_23_for,for
48,a03-030-00-02_48_ways,ways
339,g06-011h-06-02_339_busy,busy
2,a01-003-09-02_2_appear,appear
94,b01-132-01-05_94_the,the
29,a02-053-03-07_29_from,from
127,c06-106-06-08_127_the,the
84,a06-128-04-00_84_by,by
159,c04-035-06-01_159_team,team
174,c06-083-06-02_174_annual,annual
117,b05-042-03-04_117_into,into
549,m04-190-09-05_549_all,all
268,f03-174-00-09_268_they,they
250,f01-058-08-01_250_it,it
151,c03-007b-03-07_151_and,and
131,c06-058-04-05_131_the,the
121,b05-098-09-00_121_of,of
670,r06-057-06-04_670_castles,castles
119,b05-074-08-07_119_in,in
9,a01-026-08-02_9_at,at
670,r06-066-08-04_670_of,of
0,a03-073-00-01_0_the,the
140,c02-022-01-04_140_The,The
265,f02-044-03-10_265_spent,spent
237,e04-068-02-02_237_to,to
582,n04-044-06-02_582_have,have
154,c03-094e-03-06_154_by,by
155,c03-003f-06-02_155_which,which
549,m04-209-04-02_549_like,like
24,a02-012-02-02_24_has,has
582,n04-044-06-01_582_would,would
225,e02-086-02-03_225_some,some
140,c02-012-01-05_140_He,He
153,c03-007d-04-03_153_public,public
130,b06-032-02-01_130_not,not
192,d04-075-09-01_192_seventy,seventy
636,r02-000-00-01_636_had,had
635,r06-011-03-06_635_cons,cons
124,b06-075-02-02_124_within,within
239,h04-000-04-02_239_parents,parents
340,g06-047i-04-05_340_of,of
160,c04-023-01-06_160_which,which
289,f07-042b-03-06_289_will,will
0,a01-020u-02-03_0_up,up
240,e04-086-06-01_240_each,each
336,g06-018e-03-06_336_this,this
155,c03-007f-04-05_155_and,and
0,a05-044-04-04_0_the,the
0,a05-053-09-07_0_of,of
342,g06-018k-03-13_342_this,this
635,r06-018-04-00_635_first,first
335,g06-045d-03-04_335_in,in
642,r02-054-01-04_642_case,case
342,g06-031k-00-04_342_event,event
75,a06-057-04-07_75_he,he
160,c04-023-02-09_160_of,of
344,g06-042m-02-05_344_as,as
241,e04-099-00-05_241_sides,sides
567,p03-112-09-00_567_trying,trying
163,c04-061-02-09_163_cut,cut
1,a01-072x-04-09_1_pay,pay
323,g04-055-02-08_323_went,went
26,a02-037-06-03_26_ensure,ensure
338,g06-050g-05-12_338_he,he
193,f04-093-06-06_193_as,as
58,a04-003-03-07_58_Gaulle,Gaulle
551,n06-201-01-03_551_aim,aim
336,g06-026e-03-04_336_heard,heard
112,b04-147-06-06_112_earn,earn
192,d04-075-07-02_192_which,which
151,c03-007b-06-04_151_are,are
333,g06-045b-02-04_333_to,to
132,c06-091-03-06_132_want,want
193,f04-096-05-01_193_was,was
111,b04-116-04-02_111_there,there
544,m04-012-04-07_544_garage,garage
86,a06-152-09-01_86_the,the
19,a01-122-01-04_19_than,than
334,g06-031c-02-07_334_be,be
135,c01-014-02-01_135_an,an
341,g06-031j-07-06_341_be,be
233,e04-030-05-05_233_will,will
89,b01-033-04-06_89_has,has
92,b01-084-03-05_92_thick,thick
338,g06-047g-01-06_338_or,or
88,b01-018-01-06_88_of,of
166,c04-098-01-05_166_calls,calls
515,m01-115-07-03_515_all,all
330,g04-104-04-01_330_the,the
332,g06-011a-07-04_332_priest,priest
333,g06-026b-02-00_333_the,the
128,c06-128-02-05_128_to,to
126,b06-036-06-01_126_he,he
668,r03-110-09-00_668_our,our
124,b06-049-01-00_124_we,we
320,g04-039-06-06_320_at,at
149,c02-089-03-05_149_and,and
273,g04-011-06-02_273_where,where
231,e04-015-01-05_231_legs,legs
59,a04-027-05-08_59_the,the
0,a05-104-07-00_0_take,take
247,e07-083-01-03_247_is,is
605,p02-127-04-07_605_gently,gently
0,a05-053-07-02_0_winding,winding
342,g06-018k-05-09_342_been,been
84,a06-128-09-06_84_solved,solved
273,g04-011-01-00_273_work,work
341,g06-026j-03-01_341_not,not
332,g06-045a-00-06_332_first,first
326,g04-077-05-10_326_the,the
335,g06-045d-01-06_335_to,to
666,r03-090-05-02_666_sort,sort
131,c06-095-01-05_131_be,be
134,b06-087-01-00_134_at,at
338,g06-045g-03-03_338_in,in
654,r02-137-01-07_654_Cecil,Cecil
13,a01-063-04-07_13_is,is
567,n02-098-04-06_567_you,you
13,a01-058-05-02_13_enough,enough
258,f02-003-00-01_258_small,small
335,g06-018d-03-11_335_to,to
241,e04-095-00-06_241_now,now
231,e04-011-07-02_231_with,with
58,a04-000-03-00_58_House,House
246,e07-072-01-01_246_the,the
151,c03-003b-04-04_151_the,the
0,a05-029-07-06_0_Sir,Sir
133,c06-043-06-06_133_has,has
340,g06-047i-05-06_340_Mauro,Mauro
178,d01-056-00-00_178_The,The
551,m06-019-04-00_551_The,The
64,a04-096-05-00_64_of,of
278,f04-049-04-08_278_left,left
641,r02-038-05-02_641_lunch,lunch
84,a06-119-00-02_84_soared,soared
544,m04-024-04-09_544_the,the
21,a02-000-01-05_21_joining,joining
60,a04-043-05-03_60_to,to
671,r06-130-01-01_671_was,was
117,b05-045-08-06_117_players,players
108,b04-047-00-02_108_that,that
551,n06-148-03-03_551_rifle,rifle
129,c06-138-04-02_129_to,to
621,p03-069-05-07_621_was,was
239,k04-017-01-06_239_cheek,cheek
559,n02-000-06-07_559_come,come
337,g06-018f-03-03_337_me,me
240,k04-022-06-06_240_for,for
132,c06-047-01-11_132_was,was
338,g06-042g-04-06_338_notice,notice
0,a05-000-01-00_0_be,be
239,e04-083-05-03_239_will,will
242,e04-103-04-05_242_use,use
64,a04-092-03-02_64_these,these
511,m01-090-02-10_511_the,the
635,r06-011-02-01_635_for,for
0,a05-108-01-03_0_failed,failed
338,g06-031g-03-10_338_so,so
335,g06-018d-00-09_335_Pearl,Pearl
123,c06-039-06-01_123_put,put
49,a03-034-03-01_49_the,the
38,a02-116-07-08_38_were,were
85,a06-141-02-05_85_and,and
246,e07-061-08-02_246_the,the
133,b06-100-07-03_133_to,to
612,p03-004-00-02_612_often,often
632,p03-185-07-06_632_would,would
343,g06-031l-05-08_343_had,had
148,c02-082-04-01_148_France,France
234,e04-034-04-07_234_the,the
202,e06-006-04-05_202_to,to
212,e01-029-02-02_212_fine,fine
234,e04-038-05-09_234_most,most
233,e04-030-04-07_233_Make,Make
342,g06-037k-02-04_342_express,express
65,a05-009-07-01_65_five,five
151,c03-094b-06-04_151_set,set
0,a01-122u-09-01_0_it,it
671,r06-126-09-01_671_and,and
