36,no-nb_digibok_2013060608065_0036_57,var
37,no-nb_digibok_2013060608065_0037_105,Angaaende
49,no-nb_digibok_2013060608065_0049_93,ning
9,no-nb_digibok_2013060608065_0009_10,den
30,no-nb_digibok_2013060608065_0030_158,udenlandsk
41,no-nb_digibok_2013060608065_0041_143,da
19,no-nb_digibok_2013060608065_0019_83,er
45,no-nb_digibok_2013060608065_0045_92,ogsaa
17,no-nb_digibok_2013060608065_0017_89,Vexelret
30,no-nb_digibok_2013060608065_0030_129,de
31,no-nb_digibok_2013060608065_0031_98,til
15,no-nb_digibok_2013060608065_0015_153,den
40,no-nb_digibok_2013060608065_0040_118,været
48,no-nb_digibok_2013060608065_0048_39,Tyvsstraf
31,no-nb_digibok_2013060608065_0031_29,Men
24,no-nb_digibok_2013060608065_0024_98,skaffet
16,no-nb_digibok_2013060608065_0016_115,den
48,no-nb_digibok_2013060608065_0048_127,derfor
7,no-nb_digibok_2013060608065_0007_75,er
7,no-nb_digibok_2013060608065_0007_177,uhkvevne
44,no-nb_digibok_2013060608065_0044_164,ellers
8,no-nb_digibok_2013060608065_0008_70,begrundet
12,no-nb_digibok_2013060608065_0012_103,Beskemmelser
5,no-nb_digibok_2013060608065_0005_170,Anded
30,no-nb_digibok_2013060608065_0030_47,tiden
29,no-nb_digibok_2013060608065_0029_19,ere
24,no-nb_digibok_2013060608065_0024_67,Bud
19,no-nb_digibok_2013060608065_0019_121,som
40,no-nb_digibok_2013060608065_0040_153,den
43,no-nb_digibok_2013060608065_0043_75,leilighedsviis
34,no-nb_digibok_2013060608065_0034_118,mere
24,no-nb_digibok_2013060608065_0024_145,indførte
48,no-nb_digibok_2013060608065_0048_148,dets
17,no-nb_digibok_2013060608065_0017_174,sine
26,no-nb_digibok_2013060608065_0026_50,der
16,no-nb_digibok_2013060608065_0016_28,men
4,no-nb_digibok_2013060608065_0004_195,skrevne
34,no-nb_digibok_2013060608065_0034_135,Kommercien
29,no-nb_digibok_2013060608065_0029_162,angaae
34,no-nb_digibok_2013060608065_0034_64,Marts
41,no-nb_digibok_2013060608065_0041_114,forbindende
42,no-nb_digibok_2013060608065_0042_157,Dette
17,no-nb_digibok_2013060608065_0017_39,kjender
15,no-nb_digibok_2013060608065_0015_121,en
29,no-nb_digibok_2013060608065_0029_26,indkommet
19,no-nb_digibok_2013060608065_0019_110,som
18,no-nb_digibok_2013060608065_0018_33,men
12,no-nb_digibok_2013060608065_0012_88,gjeldende
26,no-nb_digibok_2013060608065_0026_101,men
11,no-nb_digibok_2013060608065_0011_8,dannes
30,no-nb_digibok_2013060608065_0030_50,tilladt
41,no-nb_digibok_2013060608065_0041_35,gjelder
38,no-nb_digibok_2013060608065_0038_172,prioriteret
13,no-nb_digibok_2013060608065_0013_177,Dats
35,no-nb_digibok_2013060608065_0035_117,Det
30,no-nb_digibok_2013060608065_0030_99,for
31,no-nb_digibok_2013060608065_0031_165,er
35,no-nb_digibok_2013060608065_0035_64,om
8,no-nb_digibok_2013060608065_0008_219,egentlig
33,no-nb_digibok_2013060608065_0033_107,man
19,no-nb_digibok_2013060608065_0019_98,at
5,no-nb_digibok_2013060608065_0005_48,os
28,no-nb_digibok_2013060608065_0028_177,i
27,no-nb_digibok_2013060608065_0027_60,dog
6,no-nb_digibok_2013060608065_0006_30,den
3,no-nb_digibok_2013060608065_0003_59,og
18,no-nb_digibok_2013060608065_0018_69,faa
9,no-nb_digibok_2013060608065_0009_17,den
30,no-nb_digibok_2013060608065_0030_133,sædvansmæssige
49,no-nb_digibok_2013060608065_0049_162,dette
22,no-nb_digibok_2013060608065_0022_148,Indførseler
41,no-nb_digibok_2013060608065_0041_157,samme
9,no-nb_digibok_2013060608065_0009_44,er
26,no-nb_digibok_2013060608065_0026_115,modsatte
44,no-nb_digibok_2013060608065_0044_94,saaledes
9,no-nb_digibok_2013060608065_0009_19,af
50,no-nb_digibok_2013060608065_0050_71,skulde
13,no-nb_digibok_2013060608065_0013_46,Under
13,no-nb_digibok_2013060608065_0013_15,har
33,no-nb_digibok_2013060608065_0033_167,de
38,no-nb_digibok_2013060608065_0038_30,til
44,no-nb_digibok_2013060608065_0044_171,og
10,no-nb_digibok_2013060608065_0010_148,fuldstændiggjeres
38,no-nb_digibok_2013060608065_0038_100,saa
42,no-nb_digibok_2013060608065_0042_83,bør
7,no-nb_digibok_2013060608065_0007_61,forsaamidt
28,no-nb_digibok_2013060608065_0028_158,igjen
49,no-nb_digibok_2013060608065_0049_6,og
14,no-nb_digibok_2013060608065_0014_42,nedsat
18,no-nb_digibok_2013060608065_0018_164,belægger
6,no-nb_digibok_2013060608065_0006_96,dende
44,no-nb_digibok_2013060608065_0044_14,ogsaa
21,no-nb_digibok_2013060608065_0021_140,vil
36,no-nb_digibok_2013060608065_0036_65,det
34,no-nb_digibok_2013060608065_0034_10,saavidt
29,no-nb_digibok_2013060608065_0029_102,og
8,no-nb_digibok_2013060608065_0008_179,med
15,no-nb_digibok_2013060608065_0015_162,hele
31,no-nb_digibok_2013060608065_0031_163,ikke
22,no-nb_digibok_2013060608065_0022_170,være
28,no-nb_digibok_2013060608065_0028_141,i
18,no-nb_digibok_2013060608065_0018_90,meget
28,no-nb_digibok_2013060608065_0028_50,skulde
34,no-nb_digibok_2013060608065_0034_124,da
9,no-nb_digibok_2013060608065_0009_12,som
15,no-nb_digibok_2013060608065_0015_197,findes
46,no-nb_digibok_2013060608065_0046_143,nok
38,no-nb_digibok_2013060608065_0038_128,lader
49,no-nb_digibok_2013060608065_0049_83,med
29,no-nb_digibok_2013060608065_0029_69,fra
41,no-nb_digibok_2013060608065_0041_79,Lovbogen
25,no-nb_digibok_2013060608065_0025_73,der
6,no-nb_digibok_2013060608065_0006_17,efter
9,no-nb_digibok_2013060608065_0009_168,givet
49,no-nb_digibok_2013060608065_0049_165,gnment
16,no-nb_digibok_2013060608065_0016_118,det
15,no-nb_digibok_2013060608065_0015_167,er
28,no-nb_digibok_2013060608065_0028_100,Lovbog
40,no-nb_digibok_2013060608065_0040_49,først
10,no-nb_digibok_2013060608065_0010_121,Dide
12,no-nb_digibok_2013060608065_0012_12,reent
30,no-nb_digibok_2013060608065_0030_178,den
44,no-nb_digibok_2013060608065_0044_15,at
12,no-nb_digibok_2013060608065_0012_178,næsentlige
23,no-nb_digibok_2013060608065_0023_71,nhjemlet
19,no-nb_digibok_2013060608065_0019_22,mellem
38,no-nb_digibok_2013060608065_0038_189,Membrun
17,no-nb_digibok_2013060608065_0017_101,for
42,no-nb_digibok_2013060608065_0042_124,af
7,no-nb_digibok_2013060608065_0007_189,og
41,no-nb_digibok_2013060608065_0041_12,kan
22,no-nb_digibok_2013060608065_0022_1,skulde
33,no-nb_digibok_2013060608065_0033_182,og
38,no-nb_digibok_2013060608065_0038_112,hvorom
32,no-nb_digibok_2013060608065_0032_98,en
15,no-nb_digibok_2013060608065_0015_84,synderlig
14,no-nb_digibok_2013060608065_0014_109,hald
35,no-nb_digibok_2013060608065_0035_123,at
25,no-nb_digibok_2013060608065_0025_155,Lov
6,no-nb_digibok_2013060608065_0006_204,det
28,no-nb_digibok_2013060608065_0028_161,stor
44,no-nb_digibok_2013060608065_0044_80,disse
5,no-nb_digibok_2013060608065_0005_33,hvor
29,no-nb_digibok_2013060608065_0029_149,have
34,no-nb_digibok_2013060608065_0034_28,Skik
20,no-nb_digibok_2013060608065_0020_127,denne
35,no-nb_digibok_2013060608065_0035_37,Frdr
28,no-nb_digibok_2013060608065_0028_171,i
36,no-nb_digibok_2013060608065_0036_62,for
17,no-nb_digibok_2013060608065_0017_33,til
32,no-nb_digibok_2013060608065_0032_78,hvis
27,no-nb_digibok_2013060608065_0027_142,norske
31,no-nb_digibok_2013060608065_0031_56,og
13,no-nb_digibok_2013060608065_0013_139,og
13,no-nb_digibok_2013060608065_0013_142,paalagt
36,no-nb_digibok_2013060608065_0036_116,rørt
47,no-nb_digibok_2013060608065_0047_114,Octbr
18,no-nb_digibok_2013060608065_0018_77,mellem
41,no-nb_digibok_2013060608065_0041_110,ogsaa
24,no-nb_digibok_2013060608065_0024_204,Antal
49,no-nb_digibok_2013060608065_0049_45,med
21,no-nb_digibok_2013060608065_0021_139,der
13,no-nb_digibok_2013060608065_0013_168,Rehi
18,no-nb_digibok_2013060608065_0018_64,ikke
5,no-nb_digibok_2013060608065_0005_111,i
4,no-nb_digibok_2013060608065_0004_194,den
37,no-nb_digibok_2013060608065_0037_126,endi
43,no-nb_digibok_2013060608065_0043_110,af
45,no-nb_digibok_2013060608065_0045_62,gjeldende
49,no-nb_digibok_2013060608065_0049_105,skulde
20,no-nb_digibok_2013060608065_0020_139,skulde
39,no-nb_digibok_2013060608065_0039_49,er
32,no-nb_digibok_2013060608065_0032_83,hvorom
8,no-nb_digibok_2013060608065_0008_28,indgaaet
37,no-nb_digibok_2013060608065_0037_163,ikke
6,no-nb_digibok_2013060608065_0006_60,i
21,no-nb_digibok_2013060608065_0021_172,der
31,no-nb_digibok_2013060608065_0031_27,før
40,no-nb_digibok_2013060608065_0040_28,vare
44,no-nb_digibok_2013060608065_0044_114,og
49,no-nb_digibok_2013060608065_0049_106,optage
12,no-nb_digibok_2013060608065_0012_22,Retsforskeed
3,no-nb_digibok_2013060608065_0003_20,alene
22,no-nb_digibok_2013060608065_0022_167,til
14,no-nb_digibok_2013060608065_0014_50,og
11,no-nb_digibok_2013060608065_0011_34,saanel
12,no-nb_digibok_2013060608065_0012_144,manerede
5,no-nb_digibok_2013060608065_0005_140,med
16,no-nb_digibok_2013060608065_0016_30,samme
8,no-nb_digibok_2013060608065_0008_166,hos
20,no-nb_digibok_2013060608065_0020_64,medens
40,no-nb_digibok_2013060608065_0040_166,melser
12,no-nb_digibok_2013060608065_0012_94,i
22,no-nb_digibok_2013060608065_0022_147,hvor
8,no-nb_digibok_2013060608065_0008_49,øprige
43,no-nb_digibok_2013060608065_0043_76,paa
6,no-nb_digibok_2013060608065_0006_78,har
50,no-nb_digibok_2013060608065_0050_1,det
20,no-nb_digibok_2013060608065_0020_71,hænde
25,no-nb_digibok_2013060608065_0025_149,bogstavelig
15,no-nb_digibok_2013060608065_0015_212,udenfor
33,no-nb_digibok_2013060608065_0033_165,Anviisning
46,no-nb_digibok_2013060608065_0046_18,senere
9,no-nb_digibok_2013060608065_0009_198,Møndeeanrigs
24,no-nb_digibok_2013060608065_0024_111,norske
18,no-nb_digibok_2013060608065_0018_169,hemmelig
10,no-nb_digibok_2013060608065_0010_39,til
29,no-nb_digibok_2013060608065_0029_99,af
6,no-nb_digibok_2013060608065_0006_37,som
43,no-nb_digibok_2013060608065_0043_72,Taxereborgere
19,no-nb_digibok_2013060608065_0019_71,Side
45,no-nb_digibok_2013060608065_0045_159,tur
12,no-nb_digibok_2013060608065_0012_18,har
29,no-nb_digibok_2013060608065_0029_94,den
35,no-nb_digibok_2013060608065_0035_113,være
31,no-nb_digibok_2013060608065_0031_54,Mai
24,no-nb_digibok_2013060608065_0024_189,som
9,no-nb_digibok_2013060608065_0009_162,som
18,no-nb_digibok_2013060608065_0018_141,Forsøg
6,no-nb_digibok_2013060608065_0006_106,tilstrækkelig
12,no-nb_digibok_2013060608065_0012_31,de
10,no-nb_digibok_2013060608065_0010_81,ældre
6,no-nb_digibok_2013060608065_0006_29,over
27,no-nb_digibok_2013060608065_0027_82,væsentligste
36,no-nb_digibok_2013060608065_0036_134,Mai
21,no-nb_digibok_2013060608065_0021_50,tinglige
12,no-nb_digibok_2013060608065_0012_91,deremod
46,no-nb_digibok_2013060608065_0046_9,ikke
36,no-nb_digibok_2013060608065_0036_80,efterat
29,no-nb_digibok_2013060608065_0029_112,efter
44,no-nb_digibok_2013060608065_0044_179,gjeldende
47,no-nb_digibok_2013060608065_0047_50,og
46,no-nb_digibok_2013060608065_0046_112,Ret
24,no-nb_digibok_2013060608065_0024_138,ikke
18,no-nb_digibok_2013060608065_0018_102,er
6,no-nb_digibok_2013060608065_0006_179,denne
29,no-nb_digibok_2013060608065_0029_93,af
34,no-nb_digibok_2013060608065_0034_25,der
38,no-nb_digibok_2013060608065_0038_54,Læge
20,no-nb_digibok_2013060608065_0020_89,bliver
32,no-nb_digibok_2013060608065_0032_62,staar
33,no-nb_digibok_2013060608065_0033_34,henviser
5,no-nb_digibok_2013060608065_0005_3,vel
23,no-nb_digibok_2013060608065_0023_57,o
3,no-nb_digibok_2013060608065_0003_104,Dette
19,no-nb_digibok_2013060608065_0019_39,for
32,no-nb_digibok_2013060608065_0032_97,hed
5,no-nb_digibok_2013060608065_0005_214,Dit
20,no-nb_digibok_2013060608065_0020_145,Vidner
40,no-nb_digibok_2013060608065_0040_75,Udgivelsen
19,no-nb_digibok_2013060608065_0019_21,Grændsen
27,no-nb_digibok_2013060608065_0027_124,Lovs
27,no-nb_digibok_2013060608065_0027_130,Danmark
18,no-nb_digibok_2013060608065_0018_55,den
5,no-nb_digibok_2013060608065_0005_187,vore
20,no-nb_digibok_2013060608065_0020_27,i
45,no-nb_digibok_2013060608065_0045_112,Jum
43,no-nb_digibok_2013060608065_0043_31,vedkommende
27,no-nb_digibok_2013060608065_0027_85,skede
28,no-nb_digibok_2013060608065_0028_26,der
47,no-nb_digibok_2013060608065_0047_83,selv
43,no-nb_digibok_2013060608065_0043_14,lertid
45,no-nb_digibok_2013060608065_0045_145,Men
19,no-nb_digibok_2013060608065_0019_32,og
40,no-nb_digibok_2013060608065_0040_31,af
6,no-nb_digibok_2013060608065_0006_38,han
39,no-nb_digibok_2013060608065_0039_59,hvortil
25,no-nb_digibok_2013060608065_0025_86,Beviset
30,no-nb_digibok_2013060608065_0030_49,Praxis
16,no-nb_digibok_2013060608065_0016_75,er
14,no-nb_digibok_2013060608065_0014_61,Borgemesteren
37,no-nb_digibok_2013060608065_0037_108,en
40,no-nb_digibok_2013060608065_0040_18,kalder
23,no-nb_digibok_2013060608065_0023_180,er
32,no-nb_digibok_2013060608065_0032_165,lade
29,no-nb_digibok_2013060608065_0029_66,ere
32,no-nb_digibok_2013060608065_0032_180,den
10,no-nb_digibok_2013060608065_0010_55,til
33,no-nb_digibok_2013060608065_0033_179,Materier
19,no-nb_digibok_2013060608065_0019_12,har
13,no-nb_digibok_2013060608065_0013_65,der
9,no-nb_digibok_2013060608065_0009_64,og
7,no-nb_digibok_2013060608065_0007_208,udsætning
12,no-nb_digibok_2013060608065_0012_71,hane
12,no-nb_digibok_2013060608065_0012_107,Magt
9,no-nb_digibok_2013060608065_0009_187,Ansendelse
27,no-nb_digibok_2013060608065_0027_162,udgangne
31,no-nb_digibok_2013060608065_0031_126,den
27,no-nb_digibok_2013060608065_0027_140,udelnkkende
3,no-nb_digibok_2013060608065_0003_53,uden
18,no-nb_digibok_2013060608065_0018_114,af
17,no-nb_digibok_2013060608065_0017_69,bedre
35,no-nb_digibok_2013060608065_0035_27,Marts
14,no-nb_digibok_2013060608065_0014_100,til
15,no-nb_digibok_2013060608065_0015_81,disse
16,no-nb_digibok_2013060608065_0016_141,da
36,no-nb_digibok_2013060608065_0036_45,i
13,no-nb_digibok_2013060608065_0013_152,Efterat
9,no-nb_digibok_2013060608065_0009_34,og
29,no-nb_digibok_2013060608065_0029_148,at
43,no-nb_digibok_2013060608065_0043_179,Samme
15,no-nb_digibok_2013060608065_0015_1,dette
34,no-nb_digibok_2013060608065_0034_176,Denne
9,no-nb_digibok_2013060608065_0009_210,for
13,no-nb_digibok_2013060608065_0013_58,lade
50,no-nb_digibok_2013060608065_0050_25,om
9,no-nb_digibok_2013060608065_0009_13,oftest
34,no-nb_digibok_2013060608065_0034_161,ansees
22,no-nb_digibok_2013060608065_0022_116,ømme
9,no-nb_digibok_2013060608065_0009_6,der
7,no-nb_digibok_2013060608065_0007_81,udtalt
31,no-nb_digibok_2013060608065_0031_106,er
30,no-nb_digibok_2013060608065_0030_184,Lovbogen
3,no-nb_digibok_2013060608065_0003_64,Talkets
38,no-nb_digibok_2013060608065_0038_40,skulle
43,no-nb_digibok_2013060608065_0043_183,med
47,no-nb_digibok_2013060608065_0047_177,maa
25,no-nb_digibok_2013060608065_0025_180,i
34,no-nb_digibok_2013060608065_0034_114,fremdeles
25,no-nb_digibok_2013060608065_0025_174,bør
17,no-nb_digibok_2013060608065_0017_56,Opfattels
6,no-nb_digibok_2013060608065_0006_36,men
33,no-nb_digibok_2013060608065_0033_93,henført
41,no-nb_digibok_2013060608065_0041_83,med
47,no-nb_digibok_2013060608065_0047_24,denne
45,no-nb_digibok_2013060608065_0045_152,Deel
46,no-nb_digibok_2013060608065_0046_160,om
19,no-nb_digibok_2013060608065_0019_105,eller
22,no-nb_digibok_2013060608065_0022_136,dette
11,no-nb_digibok_2013060608065_0011_97,den
27,no-nb_digibok_2013060608065_0027_37,det
17,no-nb_digibok_2013060608065_0017_86,Dens
4,no-nb_digibok_2013060608065_0004_85,i
14,no-nb_digibok_2013060608065_0014_157,April
23,no-nb_digibok_2013060608065_0023_160,i
19,no-nb_digibok_2013060608065_0019_29,Tilfælde
11,no-nb_digibok_2013060608065_0011_186,Sædeonsretten
5,no-nb_digibok_2013060608065_0005_89,og
47,no-nb_digibok_2013060608065_0047_129,om
26,no-nb_digibok_2013060608065_0026_137,ved
11,no-nb_digibok_2013060608065_0011_126,hal
45,no-nb_digibok_2013060608065_0045_165,Lov
4,no-nb_digibok_2013060608065_0004_160,ethmert
40,no-nb_digibok_2013060608065_0040_32,sig
5,no-nb_digibok_2013060608065_0005_207,staaer
14,no-nb_digibok_2013060608065_0014_165,i
28,no-nb_digibok_2013060608065_0028_163,var
10,no-nb_digibok_2013060608065_0010_187,der
30,no-nb_digibok_2013060608065_0030_76,eller
35,no-nb_digibok_2013060608065_0035_73,Regler
7,no-nb_digibok_2013060608065_0007_101,meste
37,no-nb_digibok_2013060608065_0037_133,man
20,no-nb_digibok_2013060608065_0020_156,at
33,no-nb_digibok_2013060608065_0033_27,saaledes
31,no-nb_digibok_2013060608065_0031_134,Foruden
22,no-nb_digibok_2013060608065_0022_90,i
32,no-nb_digibok_2013060608065_0032_136,fremdeles
16,no-nb_digibok_2013060608065_0016_43,de
45,no-nb_digibok_2013060608065_0045_3,er
10,no-nb_digibok_2013060608065_0010_165,at
18,no-nb_digibok_2013060608065_0018_142,paa
23,no-nb_digibok_2013060608065_0023_144,at
11,no-nb_digibok_2013060608065_0011_19,er
43,no-nb_digibok_2013060608065_0043_100,at
39,no-nb_digibok_2013060608065_0039_116,mindre
11,no-nb_digibok_2013060608065_0011_170,at
32,no-nb_digibok_2013060608065_0032_157,at
36,no-nb_digibok_2013060608065_0036_83,udkom
32,no-nb_digibok_2013060608065_0032_49,til
17,no-nb_digibok_2013060608065_0017_47,heller
30,no-nb_digibok_2013060608065_0030_91,af
30,no-nb_digibok_2013060608065_0030_59,ogsaa
16,no-nb_digibok_2013060608065_0016_79,de
36,no-nb_digibok_2013060608065_0036_117,af
35,no-nb_digibok_2013060608065_0035_97,efter
44,no-nb_digibok_2013060608065_0044_61,angaaende
43,no-nb_digibok_2013060608065_0043_17,afgjort
4,no-nb_digibok_2013060608065_0004_133,til
39,no-nb_digibok_2013060608065_0039_56,staa
47,no-nb_digibok_2013060608065_0047_54,foreskrevne
48,no-nb_digibok_2013060608065_0048_117,som
38,no-nb_digibok_2013060608065_0038_89,Fr
6,no-nb_digibok_2013060608065_0006_151,den
26,no-nb_digibok_2013060608065_0026_69,et
12,no-nb_digibok_2013060608065_0012_67,det
46,no-nb_digibok_2013060608065_0046_146,at
36,no-nb_digibok_2013060608065_0036_16,hertil
36,no-nb_digibok_2013060608065_0036_10,Praxis
42,no-nb_digibok_2013060608065_0042_91,fra
13,no-nb_digibok_2013060608065_0013_100,Jens
28,no-nb_digibok_2013060608065_0028_86,Regelen
45,no-nb_digibok_2013060608065_0045_8,er
46,no-nb_digibok_2013060608065_0046_128,isor
50,no-nb_digibok_2013060608065_0050_88,Istedetfor
23,no-nb_digibok_2013060608065_0023_109,Mile
17,no-nb_digibok_2013060608065_0017_117,praktiske
10,no-nb_digibok_2013060608065_0010_87,uafhængig
42,no-nb_digibok_2013060608065_0042_33,til
49,no-nb_digibok_2013060608065_0049_151,i
28,no-nb_digibok_2013060608065_0028_40,det
50,no-nb_digibok_2013060608065_0050_84,Forhold
5,no-nb_digibok_2013060608065_0005_162,er
38,no-nb_digibok_2013060608065_0038_108,for
24,no-nb_digibok_2013060608065_0024_108,af
34,no-nb_digibok_2013060608065_0034_146,med
15,no-nb_digibok_2013060608065_0015_35,a
38,no-nb_digibok_2013060608065_0038_187,i
45,no-nb_digibok_2013060608065_0045_135,end
26,no-nb_digibok_2013060608065_0026_40,til
25,no-nb_digibok_2013060608065_0025_164,Dette
14,no-nb_digibok_2013060608065_0014_146,Akprii
45,no-nb_digibok_2013060608065_0045_90,bleve
14,no-nb_digibok_2013060608065_0014_35,Arbeider
8,no-nb_digibok_2013060608065_0008_39,sig
14,no-nb_digibok_2013060608065_0014_56,sammed
25,no-nb_digibok_2013060608065_0025_190,mindre
11,no-nb_digibok_2013060608065_0011_108,og
4,no-nb_digibok_2013060608065_0004_184,har
9,no-nb_digibok_2013060608065_0009_218,Sed
27,no-nb_digibok_2013060608065_0027_153,i
41,no-nb_digibok_2013060608065_0041_55,man
13,no-nb_digibok_2013060608065_0013_85,med
10,no-nb_digibok_2013060608065_0010_4,eller
45,no-nb_digibok_2013060608065_0045_157,særegne
46,no-nb_digibok_2013060608065_0046_2,har
7,no-nb_digibok_2013060608065_0007_180,om
24,no-nb_digibok_2013060608065_0024_36,og
43,no-nb_digibok_2013060608065_0043_128,af
28,no-nb_digibok_2013060608065_0028_49,de
11,no-nb_digibok_2013060608065_0011_21,viel
9,no-nb_digibok_2013060608065_0009_72,af
32,no-nb_digibok_2013060608065_0032_66,den
4,no-nb_digibok_2013060608065_0004_26,dog
18,no-nb_digibok_2013060608065_0018_109,er
5,no-nb_digibok_2013060608065_0005_149,gyldig
24,no-nb_digibok_2013060608065_0024_198,nævner
4,no-nb_digibok_2013060608065_0004_33,siger
34,no-nb_digibok_2013060608065_0034_104,Meste
15,no-nb_digibok_2013060608065_0015_187,egentlige
11,no-nb_digibok_2013060608065_0011_163,hvad
8,no-nb_digibok_2013060608065_0008_117,menneskelige
38,no-nb_digibok_2013060608065_0038_46,hvortil
20,no-nb_digibok_2013060608065_0020_55,af
10,no-nb_digibok_2013060608065_0010_21,synes
